database_name,table_schema,table_name,column_name,data_type,ordinal_position,Description,Use_it,column_ID,unique_count,row,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_PRIORITY_COPATH,SPECIMEN_PRIORITY_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_PRIORITY_COPATH.SPECIMEN_PRIORITY_DK,56,2426,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_PRIORITY_DK,STRING,32,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_PRIORITY_DK,63,4390,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_PRIORITY,SPECIMEN_PRIORITY_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_PRIORITY.SPECIMEN_PRIORITY_DK,120,2415,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_PRIORITY_COPATH,SPECIMEN_PRIORITY_NAME,STRING,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_PRIORITY_COPATH.SPECIMEN_PRIORITY_NAME,56,2429,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_PRIORITY,SPECIMEN_PRIORITY_NAME,STRING,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_PRIORITY.SPECIMEN_PRIORITY_NAME,111,2418,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_RECEIVED_DATE_DK,INT64,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_RECEIVED_DATE_DK,9844,4422,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_RECEIVED_DATE_DK,INT64,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_RECEIVED_DATE_DK,14774,4380,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_RECEIVED_DTM,DATETIME,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_RECEIVED_DTM,omitted,4382,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_RECEIVED_DTM,DATETIME,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_RECEIVED_DTM,omitted,4424,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_RECEIVED_TIME_DK,INT64,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_RECEIVED_TIME_DK,1440,4423,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_RECEIVED_TIME_DK,INT64,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_RECEIVED_TIME_DK,2296,4381,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_RESULT_DATE_DK,INT64,28,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_RESULT_DATE_DK,4799,4428,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_RESULT_DATE_DK,INT64,28,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_RESULT_DATE_DK,12289,4386,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_RESULT_DTM,DATETIME,30,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_RESULT_DTM,omitted,4388,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_RESULT_DTM,DATETIME,30,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_RESULT_DTM,omitted,4430,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_RESULT_TIME_DK,INT64,29,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_RESULT_TIME_DK,1416,4429,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_RESULT_TIME_DK,INT64,29,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_RESULT_TIME_DK,1440,4387,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_SERVICE_DESCRIPTION,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_SERVICE_DESCRIPTION,415,4439,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_SERVICE_DESCRIPTION,STRING,39,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_SERVICE_DESCRIPTION,707,4397,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS_COPATH,SPECIMEN_STATUS_CODE,STRING,9,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS_COPATH.SPECIMEN_STATUS_CODE,8,2450,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS,SPECIMEN_STATUS_CODE,STRING,9,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS.SPECIMEN_STATUS_CODE,65,2439,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS_COPATH,SPECIMEN_STATUS_DESCRIPTION,STRING,11,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS_COPATH.SPECIMEN_STATUS_DESCRIPTION,8,2452,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS,SPECIMEN_STATUS_DESCRIPTION,STRING,11,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS.SPECIMEN_STATUS_DESCRIPTION,59,2441,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_STATUS_DK,STRING,33,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_STATUS_DK,3,4433,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS_COPATH,SPECIMEN_STATUS_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS_COPATH.SPECIMEN_STATUS_DK,8,2448,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_STATUS_DK,STRING,33,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_STATUS_DK,13,4391,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS,SPECIMEN_STATUS_DK,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS.SPECIMEN_STATUS_DK,66,2437,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS_COPATH,SPECIMEN_STATUS_NAME,STRING,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS_COPATH.SPECIMEN_STATUS_NAME,8,2451,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_SPECIMEN_STATUS,SPECIMEN_STATUS_NAME,STRING,10,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_SPECIMEN_STATUS.SPECIMEN_STATUS_NAME,56,2440,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_UPDATE_DATE_DK,INT64,25,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_UPDATE_DATE_DK,5297,4425,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_UPDATE_DATE_DK,INT64,25,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_UPDATE_DATE_DK,8120,4383,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_UPDATE_DTM,DATETIME,27,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_UPDATE_DTM,omitted,4385,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_UPDATE_DTM,DATETIME,27,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_UPDATE_DTM,omitted,4427,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY,SPECIMEN_UPDATE_TIME_DK,INT64,26,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY.SPECIMEN_UPDATE_TIME_DK,1440,4384,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_COPATH,SPECIMEN_UPDATE_TIME_DK,INT64,26,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_COPATH.SPECIMEN_UPDATE_TIME_DK,1440,4426,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_PROTOCOL_DEVICES,SPONSOR_HOLD_IDE,STRING,19,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_PROTOCOL_DEVICES.SPONSOR_HOLD_IDE,,3972,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_PROTOCOL_DRUGS,SPONSOR_HOLD_IDE,STRING,16,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_PROTOCOL_DRUGS.SPONSOR_HOLD_IDE,,3997,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_PROTOCOL_DEVICES,SPONSOR_NAME,STRING,18,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_PROTOCOL_DEVICES.SPONSOR_NAME,,3971,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_PROTOCOL_DRUGS,SPONSOR_NAME,STRING,15,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_PROTOCOL_DRUGS.SPONSOR_NAME,,3996,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH,STAIN_INSTANCE,STRING,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH.STAIN_INSTANCE,383,4486,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL,STAIN_INSTANCE,STRING,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL.STAIN_INSTANCE,4926,4462,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL,STAIN_LABEL,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL.STAIN_LABEL,2112,4463,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH,STAIN_LABEL,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH.STAIN_LABEL,2112,4487,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH,STAIN_PROCESS,STRING,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH.STAIN_PROCESS,1730,4488,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL,STAIN_PROCESS,STRING,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL.STAIN_PROCESS,3582,4464,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH,STAIN_STATUS,STRING,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL_COPATH.STAIN_STATUS,14,4489,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_PATHOLOGY_SPECIMEN_DETAIL,STAIN_STATUS,STRING,23,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_PATHOLOGY_SPECIMEN_DETAIL.STAIN_STATUS,17,4465,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,DIM_PROCEDURE_CODE,STANDARD_PROCEDURE_GROUPING,STRING,14,,Yes,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.DIM_PROCEDURE_CODE.STANDARD_PROCEDURE_GROUPING,3,2227,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Appointment,start,TIMESTAMP,24,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Appointment.start,907707,58,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,rad11_ValueSetFHIR,START_DATE,STRING,7,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.rad11_ValueSetFHIR.START_DATE,309,5363,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,rad11_TERMS_CONCEPT,START_DATETIME,DATETIME,6,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.rad11_TERMS_CONCEPT.START_DATETIME,8986,5264,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,rad11_V_VREF_OBJECTVALIDITY,STARTDATE,DATETIME,2,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.rad11_V_VREF_OBJECTVALIDITY.STARTDATE,9628,5318,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ImagingStudy,started,TIMESTAMP,21,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ImagingStudy.started,19589397,471,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_MEDS_ADMINISTERED,STARTED_DATE_DK,INT64,18,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_MEDS_ADMINISTERED.STARTED_DATE_DK,8306,4136,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_MEDS_ADMINISTERED,STARTED_DTM,DATETIME,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_MEDS_ADMINISTERED.STARTED_DTM,omitted,4138,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_MEDS_ADMINISTERED,STARTED_TIME_DK,INT64,19,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_MEDS_ADMINISTERED.STARTED_TIME_DK,1440,4137,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Coverage,status,STRING,5,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Coverage.status,2,162,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,DocumentReference,status,STRING,5,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.DocumentReference.status,2,250,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,DocumentReferenceInlineContent,status,STRING,4,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.DocumentReferenceInlineContent.status,2,356,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Endpoint,status,STRING,10,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Endpoint.status,2,446,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,MedicationRequest,status,STRING,6,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.MedicationRequest.status,2,618,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ValueSet,status,STRING,10,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ValueSet.status,2,984,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Location,status,STRING,7,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Location.status,3,529,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Medication,status,STRING,16,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Medication.status,3,562,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,medication_administration,status,STRING,2,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.medication_administration.status,4,568,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Procedure,status,STRING,12,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Procedure.status,4,920,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ServiceRequest,status,STRING,17,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ServiceRequest.status,4,956,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Encounter,status,STRING,6,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Encounter.status,5,376,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ImagingStudy,status,STRING,14,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ImagingStudy.status,5,464,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Observation,status,STRING,42,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Observation.status,5,738,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,DiagnosticReport,status,STRING,2,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.DiagnosticReport.status,6,199,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Appointment,status,STRING,25,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Appointment.status,7,59,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_RADIOLOGY,STUDY_UID,STRING,37,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_RADIOLOGY.STUDY_UID,59707123,4701,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_MEETINGS,SUB_PROJECT_DK,STRING,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_MEETINGS.SUB_PROJECT_DK,,3947,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_STATES,SUB_PROJECT_DK,STRING,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_STATES.SUB_PROJECT_DK,,4030,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_MEETINGS_CURRENT,SUB_PROJECT_DK,STRING,20,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_MEETINGS_CURRENT.SUB_PROJECT_DK,,4827,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_STATES_CURRENT,SUB_PROJECT_DK,STRING,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_STATES_CURRENT.SUB_PROJECT_DK,,4855,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_STATES_LATEST_STATUS,SUB_PROJECT_DK,STRING,22,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_STATES_LATEST_STATUS.SUB_PROJECT_DK,,4887,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_STATES,SUB_PROJECT_STATUS,STRING,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_STATES.SUB_PROJECT_STATUS,,4032,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_STATES_CURRENT,SUB_PROJECT_STATUS,STRING,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_STATES_CURRENT.SUB_PROJECT_STATUS,,4857,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_SUM_IRBE_STATES_LATEST_STATUS,SUB_PROJECT_STATUS,STRING,24,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_SUM_IRBE_STATES_LATEST_STATUS.SUB_PROJECT_STATUS,,4889,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ImagingStudy,subject_display,STRING,18,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ImagingStudy.subject_display,2670688,468,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ImagingStudy,subject_identifier_system,STRING,19,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ImagingStudy.subject_identifier_system,2,469,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,medication_administration,subject_identifier_value,STRING,37,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.medication_administration.subject_identifier_value,229453,603,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,DiagnosticReport,subject_identifier_value,STRING,42,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.DiagnosticReport.subject_identifier_value,478446,239,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,MedicationRequest,subject_identifier_value,STRING,72,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.MedicationRequest.subject_identifier_value,578404,684,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,Observation,subject_identifier_value,STRING,45,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.Observation.subject_identifier_value,661224,741,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ImagingStudy,subject_identifier_value,STRING,20,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ImagingStudy.subject_identifier_value,2918467,470,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,DocumentReference,subject_identifier_value,STRING,103,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.DocumentReference.subject_identifier_value,7190301,348,
ml-mps-adl-intfhr-phi-p-3b6e,phi_secondary_use_fhir_clinicnumber_us_p,ImagingStudy,subject_reference,STRING,17,,,ml-mps-adl-intfhr-phi-p-3b6e.phi_secondary_use_fhir_clinicnumber_us_p.ImagingStudy.subject_reference,2508224,467,
ml-mps-adl-intudp-phi-p-d5cb,phi_udpwh_etl_us_p,FACT_IRBE_MEETINGS,SUBMISSION_TYPE,STRING,21,,,ml-mps-adl-intudp-phi-p-d5cb.phi_udpwh_etl_us_p.FACT_IRBE_MEETINGS.SUBMISSION_TYPE,,3948,
